TLD,Frequency
144:10140,2.9695884447374437e-06
243:34589,2.9695884447374437e-06
194:45995,2.9695884447374437e-06
245:52917,2.9695884447374437e-06
116:43018,2.9695884447374437e-06
65:56370,2.9695884447374437e-06
86:37784,2.9695884447374437e-06
8:54784,2.9695884447374437e-06
35,2.9695884447374437e-06
134,2.9695884447374437e-06
187:35013,2.9695884447374437e-06
215:35571,2.9695884447374437e-06
114:50001,2.9695884447374437e-06
67:42300,2.9695884447374437e-06
cn:8988,2.9695884447374437e-06
230:60538,2.9695884447374437e-06
137:37375,2.9695884447374437e-06
247:50872,2.9695884447374437e-06
2.323611111,2.9695884447374437e-06
226:60186,2.9695884447374437e-06
2:17841,2.9695884447374437e-06
lawyer,2.9695884447374437e-06
240:46272,2.9695884447374437e-06
212:8080,2.9695884447374437e-06
30:8888,2.9695884447374437e-06
80:47796,2.9695884447374437e-06
6.628472222,2.9695884447374437e-06
34:1808,2.9695884447374437e-06
27:52261,2.9695884447374437e-06
130:8081,2.9695884447374437e-06
152:280,2.9695884447374437e-06
33:41355,2.9695884447374437e-06
112:31863,2.9695884447374437e-06
198:1126,2.9695884447374437e-06
53:36957,2.9695884447374437e-06
114:31863,2.9695884447374437e-06
70:46494,2.9695884447374437e-06
137:1107,2.9695884447374437e-06
104:33842,2.9695884447374437e-06
131:3001,2.9695884447374437e-06
230:8080,2.9695884447374437e-06
124:35176,2.9695884447374437e-06
221:47500,2.9695884447374437e-06
gives,2.9695884447374437e-06
234:60454,2.9695884447374437e-06
180:37778,2.9695884447374437e-06
201:52964,2.9695884447374437e-06
18:18272,2.9695884447374437e-06
155:21592,2.9695884447374437e-06
106,2.9695884447374437e-06
157:46110,2.9695884447374437e-06
150:8000,2.9695884447374437e-06
48:58050,2.9695884447374437e-06
99:24412,2.9695884447374437e-06
225:8888,2.9695884447374437e-06
61:1306,2.9695884447374437e-06
154:50974,2.9695884447374437e-06
ye,2.9695884447374437e-06
251:34006,2.9695884447374437e-06
5.680555556,2.9695884447374437e-06
72:1034,2.9695884447374437e-06
56:29406,2.9695884447374437e-06
64:50051,2.9695884447374437e-06
5.736111111,2.9695884447374437e-06
diamonds,2.9695884447374437e-06
security,2.9695884447374437e-06
15:16042,2.9695884447374437e-06
75:38187,2.9695884447374437e-06
123:40780,2.9695884447374437e-06
207:58851,2.9695884447374437e-06
106:8086,2.9695884447374437e-06
5.819444444,2.9695884447374437e-06
cars,2.9695884447374437e-06
114:49900,2.9695884447374437e-06
100:6699,2.9695884447374437e-06
82:48978,2.9695884447374437e-06
194:49881,2.9695884447374437e-06
194:63916,2.9695884447374437e-06
124:18461,2.9695884447374437e-06
229:52575,2.9695884447374437e-06
118:8084,2.9695884447374437e-06
130:8002,2.9695884447374437e-06
36:57669,2.9695884447374437e-06
216:8082,2.9695884447374437e-06
239:65534,2.9695884447374437e-06
168:56497,2.9695884447374437e-06
62:54971,2.9695884447374437e-06
25:40000,2.9695884447374437e-06
219:45913,2.9695884447374437e-06
174:53449,2.9695884447374437e-06
197:36682,2.9695884447374437e-06
26:40000,2.9695884447374437e-06
sd,2.9695884447374437e-06
96:52714,2.9695884447374437e-06
77:8888,2.9695884447374437e-06
124:11028,2.9695884447374437e-06
117:37701,2.9695884447374437e-06
66:41110,2.9695884447374437e-06
81:23704,2.9695884447374437e-06
220:37326,2.9695884447374437e-06
183:43832,2.9695884447374437e-06
67:40783,2.9695884447374437e-06
200:280,2.9695884447374437e-06
174:41542,2.9695884447374437e-06
11:55928,2.9695884447374437e-06
238:5365,2.9695884447374437e-06
174:15558,2.9695884447374437e-06
183:50001,2.9695884447374437e-06
5:55204,2.9695884447374437e-06
253,2.9695884447374437e-06
129:8080,2.9695884447374437e-06
132:58845,2.9695884447374437e-06
216:36640,2.9695884447374437e-06
143:37657,2.9695884447374437e-06
158:16470,2.9695884447374437e-06
moscow,2.9695884447374437e-06
23:39295,2.9695884447374437e-06
136:43203,2.9695884447374437e-06
113:34805,2.9695884447374437e-06
65:47752,2.9695884447374437e-06
kiwi,2.9695884447374437e-06
254:37898,2.9695884447374437e-06
167:57344,2.9695884447374437e-06
174:47336,2.9695884447374437e-06
ru:443,2.9695884447374437e-06
26:6264,2.9695884447374437e-06
0.889583333,2.9695884447374437e-06
198:59563,2.9695884447374437e-06
102:43302,2.9695884447374437e-06
188:9022,2.9695884447374437e-06
242:53948,2.9695884447374437e-06
31:19606,2.9695884447374437e-06
19:40990,2.9695884447374437e-06
6.3125,2.9695884447374437e-06
photo,2.9695884447374437e-06
86:1102,2.9695884447374437e-06
melbourne,2.9695884447374437e-06
6:44468,2.9695884447374437e-06
60:8081,2.9695884447374437e-06
235:63034,2.9695884447374437e-06
0:43869,2.9695884447374437e-06
181:51087,2.9695884447374437e-06
239:9999,2.9695884447374437e-06
242:42179,2.9695884447374437e-06
citic,2.9695884447374437e-06
28:37288,2.9695884447374437e-06
227,2.9695884447374437e-06
251:38181,2.9695884447374437e-06
45:6787,2.9695884447374437e-06
60:5367,2.9695884447374437e-06
142:32829,2.9695884447374437e-06
192:40714,2.9695884447374437e-06
213:59786,2.9695884447374437e-06
107:11053,2.9695884447374437e-06
197:82,2.9695884447374437e-06
137:57585,2.9695884447374437e-06
235:1567,2.9695884447374437e-06
253:37696,2.9695884447374437e-06
24:40000,2.9695884447374437e-06
61:49969,2.9695884447374437e-06
244:53948,2.9695884447374437e-06
187:1084,2.9695884447374437e-06
104:35812,2.9695884447374437e-06
66:37681,2.9695884447374437e-06
69:38529,2.9695884447374437e-06
140:27299,2.9695884447374437e-06
94:4588,2.9695884447374437e-06
61:1310,2.9695884447374437e-06
121:53354,2.9695884447374437e-06
220:8081,2.9695884447374437e-06
225:8081,2.9695884447374437e-06
44:39330,2.9695884447374437e-06
172:39271,2.9695884447374437e-06
77:59567,2.9695884447374437e-06
106:53111,2.9695884447374437e-06
254:8888,2.9695884447374437e-06
128:37121,2.9695884447374437e-06
103:10896,2.9695884447374437e-06
137:34217,2.9695884447374437e-06
236:51668,2.9695884447374437e-06
22:48698,2.9695884447374437e-06
haus,2.9695884447374437e-06
80:10062,2.9695884447374437e-06
79:37771,2.9695884447374437e-06
82:39160,2.9695884447374437e-06
178:59953,2.9695884447374437e-06
36:38572,2.9695884447374437e-06
144:6603,2.9695884447374437e-06
6.364583333,2.9695884447374437e-06
148:2004,2.9695884447374437e-06
200:47511,2.9695884447374437e-06
4:42609,2.9695884447374437e-06
87:50382,2.9695884447374437e-06
243:53948,2.9695884447374437e-06
19:54046,2.9695884447374437e-06
140:47532,2.9695884447374437e-06
214:57650,2.9695884447374437e-06
150:9600,2.9695884447374437e-06
29:35233,2.9695884447374437e-06
49:50310,2.9695884447374437e-06
graphics,2.9695884447374437e-06
65:21793,2.9695884447374437e-06
138:15350,2.9695884447374437e-06
233:280,2.9695884447374437e-06
86:49875,2.9695884447374437e-06
42:37915,2.9695884447374437e-06
gf,2.9695884447374437e-06
132:2001,2.9695884447374437e-06
241:40924,2.9695884447374437e-06
113:16957,2.9695884447374437e-06
28:433,2.9695884447374437e-06
6.495833333,2.9695884447374437e-06
211:9000,2.9695884447374437e-06
52:8099,2.9695884447374437e-06
202:48031,2.9695884447374437e-06
69:34783,2.9695884447374437e-06
34:38091,2.9695884447374437e-06
53:37322,2.9695884447374437e-06
94:4577,2.9695884447374437e-06
48:39537,2.9695884447374437e-06
41:33019,2.9695884447374437e-06
255:60597,2.9695884447374437e-06
122:1591,2.9695884447374437e-06
180:45363,2.9695884447374437e-06
62:57461,2.9695884447374437e-06
83:33333,2.9695884447374437e-06
80:36083,2.9695884447374437e-06
50:9898,2.9695884447374437e-06
197:86,2.9695884447374437e-06
110:26488,2.9695884447374437e-06
58:54012,2.9695884447374437e-06
69:8055,2.9695884447374437e-06
213:36345,2.9695884447374437e-06
209:37330,2.9695884447374437e-06
26:2002,2.9695884447374437e-06
239:59968,2.9695884447374437e-06
29:280,2.9695884447374437e-06
2:19001,2.9695884447374437e-06
university,2.9695884447374437e-06
56:13277,2.9695884447374437e-06
57:45881,2.9695884447374437e-06
180:10100,2.9695884447374437e-06
217:2002,2.9695884447374437e-06
90:5465,2.9695884447374437e-06
190:23576,2.9695884447374437e-06
201:8011,2.9695884447374437e-06
206:39697,2.9695884447374437e-06
185:6677,2.9695884447374437e-06
53:3389,2.9695884447374437e-06
106:35599,2.9695884447374437e-06
52,2.9695884447374437e-06
1:50279,2.9695884447374437e-06
114:54916,2.9695884447374437e-06
3:37540,2.9695884447374437e-06
51,2.9695884447374437e-06
80:57790,2.9695884447374437e-06
101:38920,2.9695884447374437e-06
201:8022,2.9695884447374437e-06
168:53626,2.9695884447374437e-06
63,2.9695884447374437e-06
13:54851,2.9695884447374437e-06
45:8088,2.9695884447374437e-06
56:33699,2.9695884447374437e-06
76:7777,2.9695884447374437e-06
6.278472222,2.9695884447374437e-06
170:37921,2.9695884447374437e-06
1.815277778,2.9695884447374437e-06
kim,2.9695884447374437e-06
150:40783,2.9695884447374437e-06
94:88,2.9695884447374437e-06
6:59362,2.9695884447374437e-06
114:1026,2.9695884447374437e-06
38:48197,2.9695884447374437e-06
73:3026,2.9695884447374437e-06
244:9000,2.9695884447374437e-06
250:18080,2.9695884447374437e-06
66:36891,2.9695884447374437e-06
87:48142,2.9695884447374437e-06
248:55311,2.9695884447374437e-06
56:39127,2.9695884447374437e-06
198:64574,2.9695884447374437e-06
17:28411,2.9695884447374437e-06
114:32831,2.9695884447374437e-06
39:41167,2.9695884447374437e-06
150:1123,2.9695884447374437e-06
141:8080,2.9695884447374437e-06
79:54244,2.9695884447374437e-06
147:60506,2.9695884447374437e-06
179:41803,2.9695884447374437e-06
97:48883,2.9695884447374437e-06
138:52288,2.9695884447374437e-06
153:47760,2.9695884447374437e-06
137:8093,2.9695884447374437e-06
45:33437,2.9695884447374437e-06
38:36404,2.9695884447374437e-06
74:8000,2.9695884447374437e-06
240:50792,2.9695884447374437e-06
214:10443,2.9695884447374437e-06
99,2.9695884447374437e-06
212:9127,2.9695884447374437e-06
212:9219,2.9695884447374437e-06
192:11624,2.9695884447374437e-06
145:34217,2.9695884447374437e-06
28:33664,2.9695884447374437e-06
229:26322,2.9695884447374437e-06
140:47644,2.9695884447374437e-06
ss,2.9695884447374437e-06
12:22448,2.9695884447374437e-06
171:47700,2.9695884447374437e-06
43:8989,2.9695884447374437e-06
180:50928,2.9695884447374437e-06
150:55065,2.9695884447374437e-06
56:8091,2.9695884447374437e-06
237:60454,2.9695884447374437e-06
137:60001,2.9695884447374437e-06
42:49604,2.9695884447374437e-06
136:60120,2.9695884447374437e-06
138:51246,2.9695884447374437e-06
35:37094,2.9695884447374437e-06
103:8892,2.9695884447374437e-06
65:53187,2.9695884447374437e-06
58,2.9695884447374437e-06
80:7000,2.9695884447374437e-06
118:6666,2.9695884447374437e-06
223:37746,2.9695884447374437e-06
106:36524,2.9695884447374437e-06
197:84,2.9695884447374437e-06
253:57330,2.9695884447374437e-06
161:7160,2.9695884447374437e-06
155:18963,2.9695884447374437e-06
240:81,2.9695884447374437e-06
253:30738,2.9695884447374437e-06
39:55782,2.9695884447374437e-06
21:41375,2.9695884447374437e-06
164:55766,2.9695884447374437e-06
180:10072,2.9695884447374437e-06
30:40000,2.9695884447374437e-06
165:54264,2.9695884447374437e-06
252:37200,2.9695884447374437e-06
99:65414,2.9695884447374437e-06
159:56219,2.9695884447374437e-06
146:51682,2.9695884447374437e-06
christmas,2.9695884447374437e-06
me:9096,2.9695884447374437e-06
149:41920,2.9695884447374437e-06
211:53545,2.9695884447374437e-06
50:28762,2.9695884447374437e-06
239:51668,2.9695884447374437e-06
247:52511,2.9695884447374437e-06
124:53592,2.9695884447374437e-06
14:44491,2.9695884447374437e-06
220:8080,2.9695884447374437e-06
213:39842,2.9695884447374437e-06
225:51742,2.9695884447374437e-06
24:41934,2.9695884447374437e-06
57:45738,2.9695884447374437e-06
41:45855,2.9695884447374437e-06
50:61962,2.9695884447374437e-06
208:54468,2.9695884447374437e-06
30:81,2.9695884447374437e-06
84:7356,2.9695884447374437e-06
post,2.9695884447374437e-06
118:55452,2.9695884447374437e-06
21:52868,2.9695884447374437e-06
242:62214,2.9695884447374437e-06
198:1125,2.9695884447374437e-06
23:58154,2.9695884447374437e-06
15:49906,2.9695884447374437e-06
152:23345,2.9695884447374437e-06
253:50378,2.9695884447374437e-06
168:55741,2.9695884447374437e-06
145:48280,2.9695884447374437e-06
116:38057,2.9695884447374437e-06
84:44710,2.9695884447374437e-06
147:8081,2.9695884447374437e-06
45:6004,2.9695884447374437e-06
165,2.9695884447374437e-06
205:48282,2.9695884447374437e-06
135:49173,2.9695884447374437e-06
204:44745,2.9695884447374437e-06
108:8088,2.9695884447374437e-06
233:59368,2.9695884447374437e-06
52:88,2.9695884447374437e-06
170:15215,2.9695884447374437e-06
250:3336,2.9695884447374437e-06
233:8085,2.9695884447374437e-06
52:41753,2.9695884447374437e-06
238:51668,2.9695884447374437e-06
187:1083,2.9695884447374437e-06
189:40043,2.9695884447374437e-06
226:40278,2.9695884447374437e-06
89:47060,2.9695884447374437e-06
27:1125,2.9695884447374437e-06
83:30005,2.9695884447374437e-06
14:48569,2.9695884447374437e-06
151:50001,2.9695884447374437e-06
1.215972222,2.9695884447374437e-06
252:37220,2.9695884447374437e-06
ltda,2.9695884447374437e-06
menu,2.9695884447374437e-06
188:44986,2.9695884447374437e-06
22:33866,2.9695884447374437e-06
209:52541,2.9695884447374437e-06
49:20227,2.9695884447374437e-06
87:51919,2.9695884447374437e-06
0:42787,2.9695884447374437e-06
88:888,2.9695884447374437e-06
238:19923,2.9695884447374437e-06
59:1350,2.9695884447374437e-06
101:3932,2.9695884447374437e-06
148:60891,2.9695884447374437e-06
244:34344,2.9695884447374437e-06
61:1309,2.9695884447374437e-06
93:8081,2.9695884447374437e-06
189:19006,2.9695884447374437e-06
232:33035,2.9695884447374437e-06
192:48401,2.9695884447374437e-06
170:13560,2.9695884447374437e-06
197:85,2.9695884447374437e-06
159:60005,2.9695884447374437e-06
6.125,2.9695884447374437e-06
236:49485,2.9695884447374437e-06
148:10000,2.9695884447374437e-06
73:19252,2.9695884447374437e-06
how,2.9695884447374437e-06
205:57910,2.9695884447374437e-06
25:6584,2.9695884447374437e-06
48:44052,2.9695884447374437e-06
114:47530,2.9695884447374437e-06
41:37961,2.9695884447374437e-06
242:9406,2.9695884447374437e-06
64:57369,2.9695884447374437e-06
50:49236,2.9695884447374437e-06
232:53967,2.9695884447374437e-06
178:36848,2.9695884447374437e-06
58:35089,2.9695884447374437e-06
168:38630,2.9695884447374437e-06
204:33296,2.9695884447374437e-06
202:49898,2.9695884447374437e-06
228:38764,2.9695884447374437e-06
172:49160,2.9695884447374437e-06
corsica,2.9695884447374437e-06
212:56073,2.9695884447374437e-06
75:38188,2.9695884447374437e-06
racing,2.9695884447374437e-06
31:55879,2.9695884447374437e-06
5:58049,2.9695884447374437e-06
113:4229,2.9695884447374437e-06
61,2.9695884447374437e-06
50:49149,2.9695884447374437e-06
89:35812,2.9695884447374437e-06
165:42457,2.9695884447374437e-06
189:33945,2.9695884447374437e-06
221:8081,2.9695884447374437e-06
13:37782,2.9695884447374437e-06
226,2.9695884447374437e-06
191:44048,2.9695884447374437e-06
69:8081,2.9695884447374437e-06
123:30004,2.9695884447374437e-06
190,2.9695884447374437e-06
27:46813,2.9695884447374437e-06
35:29357,2.9695884447374437e-06
241:5555,2.9695884447374437e-06
12:60122,2.9695884447374437e-06
142:27328,2.9695884447374437e-06
154:41485,2.9695884447374437e-06
209:37190,2.9695884447374437e-06
154:38613,2.9695884447374437e-06
condos,2.9695884447374437e-06
175:8082,2.9695884447374437e-06
123:33296,2.9695884447374437e-06
218:58125,2.9695884447374437e-06
31:35101,2.9695884447374437e-06
1.545138889,2.9695884447374437e-06
109:8083,2.9695884447374437e-06
189:36329,2.9695884447374437e-06
206:41959,2.9695884447374437e-06
vin,2.9695884447374437e-06
116,2.9695884447374437e-06
wedding,2.9695884447374437e-06
127:56111,2.9695884447374437e-06
show,2.9695884447374437e-06
196:1126,2.9695884447374437e-06
76:8011,2.9695884447374437e-06
60:11602,2.9695884447374437e-06
150:8182,2.9695884447374437e-06
116:45416,2.9695884447374437e-06
217:57556,2.9695884447374437e-06
95:45054,2.9695884447374437e-06
236:60454,2.9695884447374437e-06
206:37706,2.9695884447374437e-06
115:31863,2.9695884447374437e-06
2.892361111,2.9695884447374437e-06
146:17474,2.9695884447374437e-06
183:8964,2.9695884447374437e-06
237:48259,2.9695884447374437e-06
51:40004,2.9695884447374437e-06
16:45068,2.9695884447374437e-06
198:4443,2.9695884447374437e-06
6.277777778,2.9695884447374437e-06
205:8899,2.9695884447374437e-06
67:10083,2.9695884447374437e-06
13:51408,2.9695884447374437e-06
beer:443,2.9695884447374437e-06
74:52716,2.9695884447374437e-06
67:59871,2.9695884447374437e-06
reit,2.9695884447374437e-06
254:48246,2.9695884447374437e-06
116:42998,2.9695884447374437e-06
aws,2.9695884447374437e-06
228:49735,2.9695884447374437e-06
86:9958,2.9695884447374437e-06
121:8889,2.9695884447374437e-06
92:48049,2.9695884447374437e-06
110:37110,2.9695884447374437e-06
41:38995,2.9695884447374437e-06
32:40158,2.9695884447374437e-06
58:47480,2.9695884447374437e-06
169:40557,2.9695884447374437e-06
77:8058,2.9695884447374437e-06
251:37120,2.9695884447374437e-06
33:34852,2.9695884447374437e-06
76:47415,2.9695884447374437e-06
holdings,2.9695884447374437e-06
219:60370,2.9695884447374437e-06
57:48073,2.9695884447374437e-06
213:59787,2.9695884447374437e-06
196:1125,2.9695884447374437e-06
10:37731,2.9695884447374437e-06
162:51682,2.9695884447374437e-06
225:15186,2.9695884447374437e-06
41:4004,2.9695884447374437e-06
117:33141,2.9695884447374437e-06
255:42853,2.9695884447374437e-06
75:38185,2.9695884447374437e-06
233:53545,2.9695884447374437e-06
cricket,2.9695884447374437e-06
254:9840,2.9695884447374437e-06
3,2.9695884447374437e-06
32:55825,2.9695884447374437e-06
82:33920,2.9695884447374437e-06
2:45270,2.9695884447374437e-06
80:55538,2.9695884447374437e-06
36:9000,2.9695884447374437e-06
247:49945,2.9695884447374437e-06
165:19999,2.9695884447374437e-06
barcelona,2.9695884447374437e-06
216:59953,2.9695884447374437e-06
183:37697,2.9695884447374437e-06
top:443,2.9695884447374437e-06
181:2144,2.9695884447374437e-06
info:8443,2.9695884447374437e-06
21:57925,2.9695884447374437e-06
149:57170,2.9695884447374437e-06
black,2.9695884447374437e-06
147:53747,2.9695884447374437e-06
102:15594,2.9695884447374437e-06
100:10095,2.9695884447374437e-06
246:40198,2.9695884447374437e-06
125:8086,2.9695884447374437e-06
57:50253,2.9695884447374437e-06
89:38360,2.9695884447374437e-06
81:7313,2.9695884447374437e-06
110:22289,2.9695884447374437e-06
135:48679,2.9695884447374437e-06
3.722916667,2.9695884447374437e-06
gift,2.9695884447374437e-06
21:23105,2.9695884447374437e-06
120:1591,2.9695884447374437e-06
85:65534,2.9695884447374437e-06
109:44285,2.9695884447374437e-06
92:34981,2.9695884447374437e-06
88:8080,2.9695884447374437e-06
186:57241,2.9695884447374437e-06
3:39955,2.9695884447374437e-06
98:8978,2.9695884447374437e-06
180:54322,2.9695884447374437e-06
137:280,2.9695884447374437e-06
146:44321,2.9695884447374437e-06
123:46800,2.9695884447374437e-06
34:46173,2.9695884447374437e-06
50:45654,2.9695884447374437e-06
82:37559,2.9695884447374437e-06
140:2001,2.9695884447374437e-06
39:65285,2.9695884447374437e-06
13:58888,2.9695884447374437e-06
5.778472222,2.9695884447374437e-06
50:65074,2.9695884447374437e-06
230:8164,2.9695884447374437e-06
56:48227,2.9695884447374437e-06
90:58689,2.9695884447374437e-06
223:38263,2.9695884447374437e-06
35:1105,2.9695884447374437e-06
1.389583333,2.9695884447374437e-06
253:59314,2.9695884447374437e-06
242:45831,2.9695884447374437e-06
137:1101,2.9695884447374437e-06
188:8022,2.9695884447374437e-06
174:56370,2.9695884447374437e-06
30:22420,2.9695884447374437e-06
156:6847,2.9695884447374437e-06
68:59343,2.9695884447374437e-06
3:58633,2.9695884447374437e-06
111:44417,2.9695884447374437e-06
115:39469,2.9695884447374437e-06
164:48328,2.9695884447374437e-06
252:35747,2.9695884447374437e-06
135:57062,2.9695884447374437e-06
146:43835,2.9695884447374437e-06
60:6201,2.9695884447374437e-06
230:45238,2.9695884447374437e-06
229:46970,2.9695884447374437e-06
186,2.9695884447374437e-06
26:44774,2.9695884447374437e-06
23:57989,2.9695884447374437e-06
74:41910,2.9695884447374437e-06
20:55258,2.9695884447374437e-06
6.588888889,2.9695884447374437e-06
230:51424,2.9695884447374437e-06
76:7979,2.9695884447374437e-06
233:8000,2.9695884447374437e-06
100:10097,2.9695884447374437e-06
167:58634,2.9695884447374437e-06
131:35127,2.9695884447374437e-06
56:48770,2.9695884447374437e-06
75:37007,2.9695884447374437e-06
86:1104,2.9695884447374437e-06
187:60288,2.9695884447374437e-06
56:46249,2.9695884447374437e-06
38:60137,2.9695884447374437e-06
56:6202,2.9695884447374437e-06
18:39347,2.9695884447374437e-06
hosting,2.9695884447374437e-06
176,2.9695884447374437e-06
228,2.9695884447374437e-06
226:9999,2.9695884447374437e-06
108:43450,2.9695884447374437e-06
119:2902,2.9695884447374437e-06
60:53058,2.9695884447374437e-06
10:50080,2.9695884447374437e-06
143:52575,2.9695884447374437e-06
205:8080,2.9695884447374437e-06
246:3647,2.9695884447374437e-06
bike,2.9695884447374437e-06
137:8011,2.9695884447374437e-06
134:58987,2.9695884447374437e-06
218:81,2.9695884447374437e-06
250:9954,2.9695884447374437e-06
7.81875,2.9695884447374437e-06
14:43798,2.9695884447374437e-06
61:1304,2.9695884447374437e-06
27:56647,2.9695884447374437e-06
148:6543,2.9695884447374437e-06
6.241666667,2.9695884447374437e-06
146:46821,2.9695884447374437e-06
98:46848,2.9695884447374437e-06
178:51447,2.9695884447374437e-06
114:33383,2.9695884447374437e-06
67:43746,2.9695884447374437e-06
43:49274,2.9695884447374437e-06
168:1964,2.9695884447374437e-06
173:56105,2.9695884447374437e-06
108:35201,2.9695884447374437e-06
254:9529,2.9695884447374437e-06
181:19439,2.9695884447374437e-06
6:33831,2.9695884447374437e-06
162:8086,2.9695884447374437e-06
202:280,2.9695884447374437e-06
184:38987,2.9695884447374437e-06
129:45816,2.9695884447374437e-06
16:53035,2.9695884447374437e-06
lgbt,2.9695884447374437e-06
6.445138889,2.9695884447374437e-06
154:52576,2.9695884447374437e-06
227:11209,2.9695884447374437e-06
216:46299,2.9695884447374437e-06
195:24514,2.9695884447374437e-06
193:36929,2.9695884447374437e-06
112:36015,2.9695884447374437e-06
com:81,2.9695884447374437e-06
254:9527,2.9695884447374437e-06
140,2.9695884447374437e-06
45:59327,2.9695884447374437e-06
176:57116,2.9695884447374437e-06
35:33684,2.9695884447374437e-06
132:46445,2.9695884447374437e-06
117:50550,2.9695884447374437e-06
41:8880,2.9695884447374437e-06
radio,2.9695884447374437e-06
61:1300,2.9695884447374437e-06
250:46567,2.9695884447374437e-06
209:41682,2.9695884447374437e-06
49:29977,2.9695884447374437e-06
84:60761,2.9695884447374437e-06
242,2.9695884447374437e-06
hsbc,2.9695884447374437e-06
95:85,2.9695884447374437e-06
152:43017,2.9695884447374437e-06
46:1425,2.9695884447374437e-06
87:38458,2.9695884447374437e-06
53:56477,2.9695884447374437e-06
26:59536,2.9695884447374437e-06
162:59806,2.9695884447374437e-06
75:8081,2.9695884447374437e-06
80:10088,2.9695884447374437e-06
103:56977,2.9695884447374437e-06
255,2.9695884447374437e-06
48:53624,2.9695884447374437e-06
204:8888,2.9695884447374437e-06
190:39971,2.9695884447374437e-06
71:81,2.9695884447374437e-06
coach,2.9695884447374437e-06
240:56094,2.9695884447374437e-06
173:55848,2.9695884447374437e-06
62:55833,2.9695884447374437e-06
214:1107,2.9695884447374437e-06
sexy,2.9695884447374437e-06
160:21419,2.9695884447374437e-06
139:14175,2.9695884447374437e-06
229:50341,2.9695884447374437e-06
106:8083,2.9695884447374437e-06
19:10166,2.9695884447374437e-06
84:39944,2.9695884447374437e-06
122:8003,2.9695884447374437e-06
75:36131,2.9695884447374437e-06
242:26768,2.9695884447374437e-06
gmbh,2.9695884447374437e-06
80:8880,2.9695884447374437e-06
26:22455,2.9695884447374437e-06
209:37020,2.9695884447374437e-06
6:46072,2.9695884447374437e-06
252:9000,2.9695884447374437e-06
196:28311,2.9695884447374437e-06
58:52513,2.9695884447374437e-06
taipei,2.9695884447374437e-06
144:36686,2.9695884447374437e-06
197:40755,2.9695884447374437e-06
113:31863,2.9695884447374437e-06
deals,2.9695884447374437e-06
220:8082,2.9695884447374437e-06
225:33131,2.9695884447374437e-06
41:65494,2.9695884447374437e-06
56:48280,2.9695884447374437e-06
6.444444444,2.9695884447374437e-06
22:23582,2.9695884447374437e-06
2:33462,2.9695884447374437e-06
110:36739,2.9695884447374437e-06
164:50835,2.9695884447374437e-06
50:34972,2.9695884447374437e-06
241:60673,2.9695884447374437e-06
14:42212,2.9695884447374437e-06
moda,2.9695884447374437e-06
basketball,2.9695884447374437e-06
161:88,2.9695884447374437e-06
205:54772,2.9695884447374437e-06
45:8001,2.9695884447374437e-06
32:54259,2.9695884447374437e-06
232:38016,2.9695884447374437e-06
5:14491,2.9695884447374437e-06
23:59045,2.9695884447374437e-06
71:43796,2.9695884447374437e-06
27,2.9695884447374437e-06
206:58447,2.9695884447374437e-06
232:29113,2.9695884447374437e-06
39:4872,2.9695884447374437e-06
96:41622,2.9695884447374437e-06
63:60892,2.9695884447374437e-06
29:46614,2.9695884447374437e-06
167:47029,2.9695884447374437e-06
kred,2.9695884447374437e-06
nico,2.9695884447374437e-06
209:37240,2.9695884447374437e-06
31:55833,2.9695884447374437e-06
240:37045,2.9695884447374437e-06
29:55266,2.9695884447374437e-06
27:41606,2.9695884447374437e-06
ÃƒÂ°Ã‚ÂŸÃ‚Â…Ã‚Â‡ÃƒÂ°Ã‚ÂŸÃ‚Â…Ã‚ÂˆÃƒÂ°Ã‚ÂŸÃ‚Â…Ã‚Â‰,2.9695884447374437e-06
95:8087,2.9695884447374437e-06
82:8081,2.9695884447374437e-06
24:8444,2.9695884447374437e-06
123:39423,2.9695884447374437e-06
103:44405,2.9695884447374437e-06
22:37782,2.9695884447374437e-06
232:38493,2.9695884447374437e-06
91:35829,2.9695884447374437e-06
206:16122,2.9695884447374437e-06
144:2400,2.9695884447374437e-06
223:8081,2.9695884447374437e-06
86:1110,2.9695884447374437e-06
216:35491,2.9695884447374437e-06
197:34877,2.9695884447374437e-06
199:54268,2.9695884447374437e-06
240:47480,2.9695884447374437e-06
1:34289,2.9695884447374437e-06
21:28447,2.9695884447374437e-06
172:8081,2.9695884447374437e-06
95:64535,2.9695884447374437e-06
charity,2.9695884447374437e-06
126:38980,2.9695884447374437e-06
170:42096,2.9695884447374437e-06
13:35534,2.9695884447374437e-06
173:39537,2.9695884447374437e-06
41:60201,2.9695884447374437e-06
104:49831,2.9695884447374437e-06
221:280,2.9695884447374437e-06
vote,2.9695884447374437e-06
154:8084,2.9695884447374437e-06
215:19051,2.9695884447374437e-06
186:54522,2.9695884447374437e-06
220:8083,2.9695884447374437e-06
37:57740,2.9695884447374437e-06
174:8880,2.9695884447374437e-06
130:50426,2.9695884447374437e-06
201:57909,2.9695884447374437e-06
144:38074,2.9695884447374437e-06
90:31317,2.9695884447374437e-06
13:37780,2.9695884447374437e-06
103:1025,2.9695884447374437e-06
103:52180,2.9695884447374437e-06
209:37300,2.9695884447374437e-06
188:8989,2.9695884447374437e-06
60:50532,2.9695884447374437e-06
157:34939,2.9695884447374437e-06
reisen,2.9695884447374437e-06
102:19001,2.9695884447374437e-06
